branch,day_of_week,hour,support_rows,slot_num_orders,branch_total_customer_rows_in_overlap,branch_total_num_orders_in_overlap,branch_staffed_slot_count,shape_weight_rows,shape_support_strength,shape_weight_num_orders,avg_sales_total_customers,avg_sales_delivery_customers,avg_sales_delivery_share,delivery_customer_profiles,delivery_num_orders,observed_profile_share,share_source,confidence,note,recent_revenue_month,recent_revenue,recent_revenue_share_staffed_branches,overlap_proxy_order_share,sales_to_proxy_gap_ratio,sales_calibration_multiplier,delivery_share_low,delivery_share_base,delivery_share_high,multiplier_low_demand,multiplier_base_demand,multiplier_high_demand,delivery_orders_est,total_orders_est_low,total_orders_est_base,total_orders_est_high
Main Street Coffee,Thursday,15,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,16,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,17,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,18,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,19,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,20,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,21,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,22,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Thursday,23,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,0,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,7,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,8,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,9,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,10,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,11,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,12,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,13,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,14,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,15,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,16,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,17,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,18,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,19,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,20,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,21,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,22,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Tuesday,23,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,0,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,1,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,8,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,9,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,10,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,11,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,12,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,13,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,14,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,15,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,16,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,17,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,18,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,19,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,20,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,21,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,22,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
Main Street Coffee,Wednesday,23,0,0.0,3,7,132,0.006896551724137931,0.25,0.0,3640.0,0.0,0.0,14,21,0.005,customer_orders_profile_share,low,delivery share inferred because avg_sales_menu has no delivery row; sales uplift applied for underrepresented proxy demand,2025-12-01,3074216293.59,0.440646,0.031532,13.9748,3.5,0.005,0.005,0.0075,466.6667,700.0,700.0,0.0483,22.5287,33.7931,33.7931
