branch,division,group,item,qty,amount,is_modifier,category,item_sales_share_within_branch,item_rank_within_branch,item_rank_within_division
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CHERRY JAM ,(P)",3.0,178783.78,False,core_food,3.1e-05,122.0,6.0
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"GUMMY BEARS ,(R)",3.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"MARSHMALLOWS,(R)",9.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"CRISPY CREPE,(R)",3.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"DARK CHOCOLATE SAUCE,(R)",5.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"FRUIT LOOPS,(R)",4.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"WHIPPED CREAM   ,",76.0,0.0,True,modifier,,,
Conut Jnah,FREE CHIMNEY TOP,FREE CHIMNEY TOP,"SWITCH TO ICE CREAM,",13.0,3098918.88,False,core_food,0.000545,76.0,2.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"NUTELLA SAUCE ,(R)",482.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,BLUEBERRIES .(P),4.0,121837.83,False,core_food,2.1e-05,123.0,4.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,RASPBERRIES .(P),4.0,121837.83,False,core_food,2.1e-05,123.0,4.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE CHIPS .(P),2.0,60918.92,False,core_food,1.1e-05,126.0,5.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,PEANUT BUTTER CUP .(P),1.0,30459.46,False,core_food,5e-06,127.0,6.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"WHIPPED CREAM ,(P)",6.0,182756.75,False,core_food,3.2e-05,120.0,3.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"PISTACHIO SAUCE,(P)",19.0,578729.71,False,core_food,0.000102,110.0,2.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,PASSION FRUITS SAUCE .(P),2.0,60918.92,False,core_food,1.1e-05,126.0,5.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,RASPBERRY JAM .(P),2.0,60918.92,False,core_food,1.1e-05,126.0,5.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"GUMMY BEARS,(R)",1.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,MARSHMALLOWS .(R),4.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"CRISPY CREPE ,(R)",3.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"SALTED PRETZELS,(R)",1.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,STRAWBERRY .(R),361.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"BROWNIES,(R)",319.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"CRUSHED OREO ,(R)",3.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"CRUSHED LOTUS,(R)",54.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"SPRINKLES,(R)",12.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,LOTUS SAUCE .(R),11.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"WHITE CHOCOLATE SAUCE  ,(R)",3.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"CARAMEL SAUCE  ,(R)",178.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,SALTED CARAMEL SAUCE  .(R),1.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,DARK CHOCOLATE SAUCE .(R),6.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"FRUIT LOOPS ,(R)",1.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,"NO TOPPINGS ,",34.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,WHIPPED CREAM  .,105.0,0.0,True,modifier,,,
Conut Jnah,FREE MINI TOP,FREE MINI TOP,switch to ice cream.,7.0,2502972.94,False,core_food,0.00044,79.0,1.0
Conut Jnah,FREE MINI TOP,FREE MINI TOP,PISTACHIO TOPPING.,42.0,0.0,True,modifier,,,
Conut Jnah,free dip,free dip,NUTELLA DIP.(R),45.0,0.0,True,modifier,,,
Conut Jnah,free dip,free dip,LOTUS DIP.(R),7.0,0.0,True,modifier,,,
Conut Jnah,free dip,free dip,WHITE CHOCOLATE DIP.(R),6.0,0.0,True,modifier,,,
Conut Jnah,free dip,free dip,CARAMEL DIP.(R),6.0,0.0,True,modifier,,,
Conut Jnah,free dip,free dip,SALTED CARAMEL DIP.(R),1.0,0.0,True,modifier,,,
Conut Jnah,free dip,free dip,DARK CHOCOLATE DIP.(R),3.0,0.0,True,modifier,,,
Conut Jnah,free dip,free dip,PISTACHIO DIP.(P),3.0,357567.56,False,core_food,6.3e-05,116.0,1.0
Conut Jnah,free dip,free dip,PASSION FRUITS DIP.(P),0.0,0.0,False,core_food,0.0,128.0,2.0
Conut Jnah,coffee type,coffee type,DECAF,34.0,0.0,True,modifier,,,
Conut Jnah,coffee type,coffee type,REGULAR.,955.0,0.0,True,modifier,,,
Conut Jnah,DRINK TYPE,DRINK TYPE,HOT,473.0,0.0,True,other_beverage,,,
Conut Jnah,DRINK TYPE,DRINK TYPE,ICED,191.0,0.0,True,other_beverage,,,
Conut Jnah,MILK OPTIONS,MILK OPTIONS,MILK OPTIONS,7.0,0.0,True,modifier,,,
Conut Jnah,MILK OPTIONS,MILK OPTIONS,FULL FAT MILK,868.0,0.0,True,modifier,,,
Conut Jnah,MILK OPTIONS,MILK OPTIONS,SKIMMED MILK.,34.0,0.0,True,modifier,,,
Conut Jnah,MILK OPTIONS,MILK OPTIONS,LACTOSE FREE MILK.,23.0,0.0,True,modifier,,,
Conut Jnah,MARSHMALLOW OPTIONS,MARSHMALLOW OPTIONS,TOASTED MARSHMALLOWS,15.0,1787837.81,False,core_food,0.000314,86.0,1.0
Conut Jnah,MARSHMALLOW OPTIONS,MARSHMALLOW OPTIONS,NO MARSHMALLLOWS,24.0,0.0,True,modifier,,,
Conut Jnah,CONUT''S FAVORITE,CONUT''S FAVORITE,HOT CHOCOLATE,39.0,18593513.27,False,core_food,0.003268,43.0,1.0
Conut Jnah,CONUT''S FAVORITE,CONUT''S FAVORITE,ICED SHAKEN ESPRESSO,16.0,8115459.58,False,core_food,0.001426,54.0,2.0
Conut Jnah,CONUT''S FAVORITE,CONUT''S FAVORITE,MATCHA LATTE,8.0,4767567.62,False,core_food,0.000838,70.0,3.0
Conut Jnah,CONUT''S FAVORITE,CONUT''S FAVORITE,AFFOGATO,4.0,2145405.38,False,core_food,0.000377,82.0,4.0
Conut Jnah,CONUT''S FAVORITE,CONUT''S FAVORITE,PISTACHIO LATTE,1.0,595945.95,False,core_food,0.000105,108.0,5.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,AMERICAN COFFEE,62.0,22169188.89,False,coffee_hot,0.004173,37.0,6.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,CAPPUCCINO,60.0,25029729.4,False,coffee_hot,0.004712,33.0,4.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,CAFFE LATTE,60.0,25029729.4,False,coffee_hot,0.004712,33.0,4.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,CAFE MOCHA,6.0,3043297.34,False,coffee_hot,0.000573,57.0,10.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,CARAMEL MACHIATO,26.0,13945134.95,False,coffee_hot,0.002625,42.0,7.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,CAFFE AMERICANO,102.0,31518918.45,False,coffee_hot,0.005933,31.0,3.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,SINGLE ESPRESSO,214.0,51012972.29,False,coffee_hot,0.009603,25.0,1.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,DOUBLE ESPRESSO,72.0,23647134.77,False,coffee_hot,0.004451,36.0,5.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,ESPRESSO MACCHIATO,2.0,656864.85,False,coffee_hot,0.000124,96.0,11.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,WHITE MOCHA,12.0,6086594.68,False,coffee_hot,0.001146,48.0,8.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,FLAT WHITE,12.0,4656324.25,False,coffee_hot,0.000877,52.0,9.0
Main Street Coffee,Hot-Coffee Based,Hot-Coffee Based,HOT CHOCOLATE COMBO,58.0,38405405.37,False,coffee_hot,0.00723,27.0,2.0
Main Street Coffee,Hot-Coffee Based,Free Dressing,[CARAMEL DRESSING],12.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,Free Dressing,[CHOCOLATE DRESSING],8.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,Free Dressing,[NO DRESSING],131.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,Free Dressing,[STRAWBERRY DRESSING],2.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,Free Dressing,[SALTED CARAMEL DRESSING],2.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,Free Whipped Cream,WHIPPED CREAM...,41.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,Free Whipped Cream,NO WHIPPED CREAM,123.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,CHIMNEY CAKE OPTIONS,PRESSED,123.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,CHIMNEY CAKE OPTIONS,REGULAR,39.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,OPTIONS ICE CREAM,ICE CREAM ON TOP,271.0,0.0,True,coffee_hot,,,
Main Street Coffee,Hot-Coffee Based,OPTIONS ICE CREAM,ICE CREAM ON THE SIDE,114.0,0.0,True,coffee_hot,,,
Main Street Coffee,Bev Add-ons,Bev Add-ons,WHIPPED CREAM,10.0,1191891.88,False,core_food,0.000224,83.0,3.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,"CARAMEL  SAUCE,",6.0,540324.31,False,core_food,0.000102,99.0,5.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,HAZELNUT SYRUP,9.0,810486.47,False,core_food,0.000153,92.0,4.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,VANILLA SYRUP,3.0,270162.16,False,core_food,5.1e-05,107.0,6.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,EXTRA ESPRESSO SHOT,20.0,1801081.04,False,core_food,0.000339,70.0,2.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,SWEETENED CREAM,26.0,2341405.36,False,core_food,0.000441,65.0,1.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,EXTRA DECAF ESPRESSO SHOT,1.0,90054.05,False,core_food,1.7e-05,114.0,7.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,STRAWBERRY DRESSING,1.0,90054.05,False,core_food,1.7e-05,114.0,7.0
Main Street Coffee,Bev Add-ons,Bev Add-ons,SALTED CARAMEL SYRUP,1.0,90054.05,False,core_food,1.7e-05,114.0,7.0
Main Street Coffee,Frappes,Frappes,MOCHA FRAPPE,12.0,6436216.13,False,coffee_cold,0.001212,47.0,2.0
Main Street Coffee,Frappes,Frappes,CARAMEL MOCHA FRAPPE,10.0,5363513.44,False,coffee_cold,0.00101,50.0,3.0
Main Street Coffee,Frappes,Frappes,HAZELNUT MOCHA FRAPPE,1.0,536351.34,False,coffee_cold,0.000101,100.0,8.0
Main Street Coffee,Frappes,Frappes,CARAMEL FRAPPE,16.0,8581621.51,False,coffee_cold,0.001615,44.0,1.0
Main Street Coffee,Frappes,Frappes,WHITE MOCHA FRAPPE,8.0,4290810.75,False,coffee_cold,0.000808,55.0,4.0
Main Street Coffee,Frappes,Frappes,MATCHA FRAPPE,4.0,2505621.64,False,coffee_cold,0.000472,64.0,5.0
Main Street Coffee,Frappes,Frappes,SALTED CARAMEL FRAPPE,3.0,1609054.03,False,coffee_cold,0.000303,76.0,7.0
Main Street Coffee,Frappes,Frappes,ESPRESSO FRAPPE,4.0,1790486.46,False,coffee_cold,0.000337,71.0,6.0
Main Street Coffee,Frappes,Frappes,TOFFEE NUT FRAPPE,1.0,536351.34,False,coffee_cold,0.000101,100.0,8.0
Main Street Coffee,Shakes,Shakes,VANILLA MILKSHAKE,32.0,17163243.01,False,milkshake,0.003231,39.0,2.0
Main Street Coffee,Shakes,Shakes,OREO MILKSHAKE,28.0,20023783.93,False,milkshake,0.003769,38.0,1.0
Main Street Coffee,Shakes,Shakes,PEANUT BUTTER MILKSHAKE,1.0,774729.73,False,milkshake,0.000146,93.0,9.0
Main Street Coffee,Shakes,Shakes,STRAWBERRY MILKSHAKE,19.0,13587567.67,False,milkshake,0.002558,43.0,3.0
Main Street Coffee,Shakes,Shakes,MATCHA MILKSHAKE,1.0,893918.92,False,milkshake,0.000168,90.0,8.0
Main Street Coffee,Shakes,Shakes,SALTED CARAMEL MILKSHAKE,6.0,4648378.4,False,milkshake,0.000875,53.0,5.0
Main Street Coffee,Shakes,Shakes,PISTACHIO MILKSHAKE,3.0,2681756.77,False,milkshake,0.000505,62.0,6.0
Main Street Coffee,Shakes,Shakes,GRANOLA BERRIES MILKSHAKE,1.0,774729.73,False,milkshake,0.000146,93.0,9.0
Main Street Coffee,Shakes,Shakes,DOUBLE CHOCOLATE MILKSHAKE,11.0,8522027.08,False,milkshake,0.001604,45.0,4.0
Main Street Coffee,Shakes,Shakes,FRUIT LOOPS MILKSHAKE,1.0,774729.73,False,milkshake,0.000146,93.0,9.0
Main Street Coffee,Shakes,Shakes,TOFFEE NUT MILKSHAKE,2.0,1549459.47,False,milkshake,0.000292,78.0,7.0
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,ICED CHOCOLATE,2.0,895243.23,False,other_beverage,0.000169,89.0,8.0
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,WATER,1393.0,110687022.0,False,other_beverage,0.020836,14.0,1.0
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,HOT MILK,5.0,893918.91,False,other_beverage,0.000168,91.0,9.0
Main Street Coffee,Hot and Cold Drinks,Hot and Cold Drinks,VIA SPARKLING WATER,12.0,2145405.38,False,other_beverage,0.000404,66.0,3.0
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,EARL GREY,4.0,1191891.89,False,other_beverage,0.000224,82.0,6.0
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,ENGLISH BREAKFAST,4.0,1191891.88,False,other_beverage,0.000224,83.0,7.0
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,GREEN TEA,9.0,2681756.72,False,other_beverage,0.000505,63.0,2.0
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,PEPPERMINT TEA,9.0,2681756.72,False,other_beverage,0.000505,63.0,2.0
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,PEACH ICED TEA,4.0,1668648.63,False,other_beverage,0.000314,75.0,4.0
Main Street Coffee,Hot and Cold Drinks,TEA FLAVORS,RASPBERRY ICED TEA,3.0,1251486.47,False,other_beverage,0.000236,81.0,5.0
Main Street Coffee,Conuts,Conuts,NO CINNAMON,22.0,0.0,True,modifier,,,
Main Street Coffee,Extras and Sides,Extras and Sides,ADD ICE CREAM,169.0,80571890.82,False,core_food,0.015167,19.0,1.0
Main Street Coffee,Delivery Service,Delivery,DELIVERY CHARGE,21.0,5005945.88,False,core_food,0.000942,51.0,1.0
Main Street Coffee,Delivery Service,Delivery,SEND CUTLERY,2.0,0.0,True,modifier,,,
Main Street Coffee,Delivery Service,Delivery,DONT SEND CUTLERY,1.0,0.0,True,modifier,,,
Main Street Coffee,Delivery Service,Delivery,TAKE AWAY,80.0,0.0,True,modifier,,,
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,NUTELLA SPREAD CONUT.,1129.0,0.0,True,modifier,,,
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,LOTUS SPREAD CONUT.,15.0,0.0,True,modifier,,,
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,WHITE CHOCOLATE SPREAD CONUT.,264.0,0.0,True,modifier,,,
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,PISTACHIO SPREAD CONUT.,3.0,91378.38,False,core_food,1.7e-05,113.0,1.0
Main Street Coffee,Free Conut Spreads,Free Conut Spreads,NO SPREAD.,23.0,0.0,True,modifier,,,
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NUTELLA SPREAD CHIMNEY.,1250.0,0.0,True,modifier,,,
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,LOTUS SPREAD CHIMNEY.,28.0,0.0,True,modifier,,,
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,WHITE CHOCOLATE SPREAD CHIMNEY.,156.0,0.0,True,modifier,,,
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,PISTACHIO SPREAD CHIMNEY.,4.0,238378.38,False,core_food,4.5e-05,108.0,1.0
Main Street Coffee,Free Chimney Cake Spreads,Free Chimney Cake Spreads,NO SPREAD,29.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,CLASSIC CHIMNEY,162.0,96543244.34,False,core_food,0.018174,16.0,15.0
Main Street Coffee,ITEMS,ITEMS,MINI THE ONE,180.0,91298920.22,False,core_food,0.017187,17.0,16.0
Main Street Coffee,ITEMS,ITEMS,MINI THE ORIGINAL,131.0,62455134.3,False,core_food,0.011757,21.0,19.0
Main Street Coffee,ITEMS,ITEMS,CONUT THE ORIGINAL,364.0,314781298.21,False,core_food,0.059257,3.0,3.0
Main Street Coffee,ITEMS,ITEMS,CHIMNEY THE ORIGINAL,216.0,257448648.39,False,core_food,0.048464,4.0,4.0
Main Street Coffee,ITEMS,ITEMS,CONUT THE ONE,641.0,573002028.81,False,core_food,0.107866,2.0,2.0
Main Street Coffee,ITEMS,ITEMS,CHIMNEY THE ONE,835.0,1044991214.56,False,core_food,0.196716,1.0,1.0
Main Street Coffee,ITEMS,ITEMS,MINI PISTACHIO,61.0,38210730.08,False,core_food,0.007193,28.0,24.0
Main Street Coffee,ITEMS,ITEMS,CONUT PISTACHIO,165.0,167162838.03,False,core_food,0.031468,9.0,9.0
Main Street Coffee,ITEMS,ITEMS,CHIMNEY PISTACHIO,140.0,200237837.23,False,core_food,0.037694,7.0,7.0
Main Street Coffee,ITEMS,ITEMS,MINI BOSTON CHEESECAKE,45.0,24135810.49,False,core_food,0.004543,35.0,27.0
Main Street Coffee,ITEMS,ITEMS,CONUT BOSTON CHEESECAKE,95.0,87815946.11,False,core_food,0.016531,18.0,17.0
Main Street Coffee,ITEMS,ITEMS,CHIMNEY BOSTON CHEESECAKE,76.0,99642161.95,False,core_food,0.018757,15.0,14.0
Main Street Coffee,ITEMS,ITEMS,MINI BERRY MIX,60.0,30432973.41,False,core_food,0.005729,32.0,25.0
Main Street Coffee,ITEMS,ITEMS,CONUT BERRY MIX,160.0,143027027.47,False,core_food,0.026924,10.0,10.0
Main Street Coffee,ITEMS,ITEMS,CHIMNEY BERRY MIX,91.0,113885270.09,False,core_food,0.021439,13.0,13.0
Main Street Coffee,ITEMS,ITEMS,ICE CREAM BOWL,225.0,134087839.36,False,core_food,0.025242,11.0,11.0
Main Street Coffee,ITEMS,ITEMS,CONUT BITES,38.0,24910540.77,False,core_food,0.004689,34.0,26.0
Main Street Coffee,ITEMS,ITEMS,CINNAMON SUGAR RINGS,14.0,5840270.19,False,core_food,0.001099,49.0,28.0
Main Street Coffee,ITEMS,ITEMS,CHOCOLATE CHIPS RINGS,4.0,1907027.0,False,core_food,0.000359,68.0,29.0
Main Street Coffee,ITEMS,ITEMS,CONUT TRIPLE CHOCOLATE,271.0,250506541.01,False,core_food,0.047157,5.0,5.0
Main Street Coffee,ITEMS,ITEMS,MINI TRIPLE CHOCOLATE,103.0,55244188.45,False,core_food,0.0104,22.0,20.0
Main Street Coffee,ITEMS,ITEMS,CHIMNEY TRIPLE CHOCOLATE,167.0,218950540.08,False,core_food,0.041217,6.0,6.0
Main Street Coffee,ITEMS,ITEMS,CHIMNEY COMBO.,14.0,55065405.49,False,core_food,0.010366,23.0,21.0
Main Street Coffee,ITEMS,ITEMS,CONUT COMBO,19.0,52085675.54,False,core_food,0.009805,24.0,22.0
Main Street Coffee,ITEMS,ITEMS,THE SHARING BOX.,39.0,65077297.58,False,core_food,0.012251,20.0,18.0
Main Street Coffee,ITEMS,ITEMS,THE ONE CONUT,19.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,THE ONE MINI,39.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,THE ONE CHIMNEY,14.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,PISTACHIO CONUT,19.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,PISTACHIO MINI,39.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,PISTACHIO CHIMNEY,14.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,TRIPLE CHOCOLATE CONUT,19.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,TRIPLE CHOCOLATE MINI,39.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,TRIPLE CHOCOLATE CHIMNEY,14.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,BOSTON CHEESECAKE CONUT,19.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,BOSTON CHEESECAKE MINI,39.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,BOSTON CHEESECAKE CHIMNEY,14.0,0.0,True,modifier,,,
Main Street Coffee,ITEMS,ITEMS,TIRAMISU MINI CONUT,67.0,39928378.8,False,core_food,0.007516,26.0,23.0
Main Street Coffee,ITEMS,ITEMS,TIRAMISU CONUT,131.0,124910270.53,False,core_food,0.023514,12.0,12.0
Main Street Coffee,ITEMS,ITEMS,TIRAMISU CHIMNEY,136.0,178307026.65,False,core_food,0.033566,8.0,8.0
Main Street Coffee,EXTRA MINI SPREAD,EXTRA MINI SPREAD,NUTELLA SPREAD MINI,1.0,59594.59,False,core_food,1.1e-05,116.0,1.0
Main Street Coffee,EXTRA MINI SPREAD,EXTRA MINI SPREAD,LOTUS SPREAD MINI,1.0,59594.59,False,core_food,1.1e-05,116.0,1.0
Main Street Coffee,EXTRA MINI SPREAD,EXTRA MINI SPREAD,"NO SPREAD,.",61.0,0.0,True,modifier,,,
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NUTELLA SPREAD CONUT,15.0,1350810.78,False,core_food,0.000254,80.0,1.0
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,LOTUS SPREAD CONUT,7.0,630378.37,False,core_food,0.000119,97.0,2.0
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,WHITE CHOCOLATE SPREAD CONUT,1.0,90054.05,False,core_food,1.7e-05,114.0,4.0
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,PISTACHIO SPREAD CONUT,1.0,119189.19,False,core_food,2.2e-05,112.0,3.0
Main Street Coffee,EXTRA CONUT SPREAD,EXTRA CONUT SPREAD,NO SPREAD..,238.0,0.0,True,modifier,,,
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,NUTELLA SPREAD CHIMNEY,16.0,2860540.5,False,core_food,0.000538,60.0,1.0
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,LOTUS SPREAD CHIMNEY,5.0,893918.91,False,core_food,0.000168,91.0,2.0
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,WHITE CHOCOLATE SPREAD CHIMNEY,2.0,357567.56,False,core_food,6.7e-05,105.0,3.0
Main Street Coffee,EXTRA CHIMNEY SPREAD,EXTRA CHIMNEY SPREAD,"NO SPREAD,,",197.0,0.0,True,modifier,,,
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED OREO (R),6.0,540324.31,False,core_food,0.000102,99.0,10.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRUSHED LOTUS (R),5.0,450270.26,False,core_food,8.5e-05,103.0,12.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BROWNIES (R),3.0,270162.16,False,core_food,5.1e-05,107.0,15.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PEANUT BUTTER CUPS (P),5.0,595945.94,False,core_food,0.000112,98.0,9.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,CRISPY CREPE (R),2.0,180108.1,False,core_food,3.4e-05,109.0,17.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,STRAWBERRIES (R),33.0,2971783.72,False,core_food,0.000559,59.0,1.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,BLUEBERRIES (P),23.0,2741351.31,False,core_food,0.000516,61.0,2.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,RASPBERRIES (P),17.0,2026216.19,False,core_food,0.000381,67.0,3.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,SPRINKLES (R),11.0,990594.57,False,core_food,0.000186,86.0,5.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,DARK CHOCOLATE SAUCE (R),2.0,180108.1,False,core_food,3.4e-05,109.0,17.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,WHIPPED  CREAM (P),4.0,476756.75,False,core_food,9e-05,102.0,11.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,NUTELLA SAUCE (R),9.0,810486.47,False,core_food,0.000153,92.0,8.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,PISTACHIO SAUCE (P),3.0,357567.56,False,core_food,6.7e-05,105.0,14.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,"WHITE CHOCOLATE SAUCE, (R)",11.0,990594.57,False,core_food,0.000186,86.0,5.0
Main Street Coffee,MINI/CONUT/BOWL TOPPINGS,MINI/CONUT/BOWL TOPPINGS,LOTUS SAUCE (R),4.0,360216.21,False,core_food,6.8e-05,104.0,13.0
